Date,AveragePrice,Total Volume,year,region
2015-10-04,1.04,200821.29,2015,RichmondNorfolk
2015-10-25,0.99,110896.48,2015,Roanoke
2015-10-18,0.98,117516.57,2015,Roanoke
2015-10-11,1.01,118009.81,2015,Roanoke
2015-10-04,1.04,114487.07,2015,Roanoke
2015-10-25,1.26,343757.21,2015,Sacramento
2015-10-18,1.28,326458.27,2015,Sacramento
2015-10-11,1.29,355472.28,2015,Sacramento
2015-10-04,1.1,377192.1,2015,Sacramento
2015-10-25,1.08,408336.19,2015,SanDiego
2015-10-18,1.03,447663.17,2015,SanDiego
2015-10-11,0.93,492276.73,2015,SanDiego
2015-10-04,1.11,404301.76,2015,SanDiego
2015-10-25,1.55,561342.23,2015,SanFrancisco
2015-10-18,1.52,586073.85,2015,SanFrancisco
2015-10-11,1.58,564456.6,2015,SanFrancisco
2015-10-04,1.04,762866.62,2015,SanFrancisco
2015-10-25,1.03,520698.46,2015,Seattle
2015-10-18,1.08,484106.11,2015,Seattle
2015-10-11,0.9,640331.58,2015,Seattle
2015-10-04,1.06,513268.88,2015,Seattle
2015-10-25,1.11,223607.39,2015,SouthCarolina
2015-10-18,1.12,226246.39,2015,SouthCarolina
2015-10-11,1.03,267962.33,2015,SouthCarolina
2015-10-04,1.04,267919.95,2015,SouthCarolina
2015-10-25,0.86,4912068.04,2015,SouthCentral
2015-10-18,0.87,4687705.56,2015,SouthCentral
2015-10-11,0.83,5236047.86,2015,SouthCentral
2015-10-04,0.84,5201535.32,2015,SouthCentral
2015-10-25,1.16,2211716.76,2015,Southeast
2015-10-18,1.15,2274638.59,2015,Southeast
2015-10-11,0.97,3179824.67,2015,Southeast
2015-10-04,0.98,3259659.28,2015,Southeast
2015-10-25,1.08,66852.57,2015,Spokane
2015-10-18,1.13,60732.92,2015,Spokane
2015-10-11,0.94,88580.07,2015,Spokane
2015-10-04,0.99,77514.75,2015,Spokane
2015-10-25,1.21,151268.28,2015,StLouis
2015-10-18,1.26,143944.11,2015,StLouis
2015-10-11,1.15,159011.26,2015,StLouis
2015-10-04,1.23,151219.39,2015,StLouis
2015-10-25,1.26,48971.6,2015,Syracuse
2015-10-18,1.26,48655.18,2015,Syracuse
2015-10-11,1.32,45170.5,2015,Syracuse
2015-10-04,1.34,41904.06,2015,Syracuse
2015-10-25,1.12,234023.9,2015,Tampa
2015-10-18,1.11,256610.0,2015,Tampa
2015-10-11,0.88,402228.35,2015,Tampa
2015-10-04,0.89,413839.96,2015,Tampa
2015-10-25,1.04,26240072.11,2015,TotalUS
2015-10-18,0.99,29375123.6,2015,TotalUS
2015-10-11,1.0,29216198.15,2015,TotalUS
2015-10-04,1.02,28243505.52,2015,TotalUS
2015-10-25,0.95,4945835.54,2015,West
2015-10-18,0.89,5413532.64,2015,West
2015-10-11,0.91,5534450.99,2015,West
2015-10-04,1.0,4895485.63,2015,West
2015-10-25,0.82,635873.6,2015,WestTexNewMexico
2015-10-18,0.81,681501.3,2015,WestTexNewMexico
2015-10-11,0.89,638486.47,2015,WestTexNewMexico
2015-10-04,0.85,649050.15,2015,WestTexNewMexico
2015-10-25,1.83,1161.9,2015,Albany
2015-10-18,1.97,969.29,2015,Albany
2015-10-11,1.9,1170.01,2015,Albany
2015-10-04,1.98,1145.88,2015,Albany
2015-10-25,1.87,5476.77,2015,Atlanta
2015-10-18,1.94,5657.95,2015,Atlanta
2015-10-11,1.75,7279.83,2015,Atlanta
2015-10-04,1.79,7423.5,2015,Atlanta
2015-10-25,1.59,11223.38,2015,BaltimoreWashington
2015-10-18,1.54,10215.96,2015,BaltimoreWashington
2015-10-11,1.53,9453.04,2015,BaltimoreWashington
2015-10-04,1.63,8857.68,2015,BaltimoreWashington
2015-10-25,1.95,1106.41,2015,Boise
2015-10-18,2.05,1169.26,2015,Boise
2015-10-11,1.95,1396.94,2015,Boise
2015-10-04,1.83,1802.83,2015,Boise
2015-10-25,1.27,8471.24,2015,Boston
2015-10-18,1.26,6986.04,2015,Boston
2015-10-11,1.26,7698.58,2015,Boston
2015-10-04,1.28,8186.26,2015,Boston
2015-10-25,1.55,3021.45,2015,BuffaloRochester
2015-10-18,1.57,3334.38,2015,BuffaloRochester
2015-10-11,1.52,4176.1,2015,BuffaloRochester
2015-10-04,1.55,3447.03,2015,BuffaloRochester
2015-10-25,1.64,103918.03,2015,California
2015-10-18,2.01,73799.28,2015,California
2015-10-11,2.07,70004.38,2015,California
2015-10-04,2.0,81751.48,2015,California
2015-10-25,1.93,3851.01,2015,Charlotte
2015-10-18,1.97,3681.19,2015,Charlotte
2015-10-11,1.94,3614.95,2015,Charlotte
2015-10-04,2.06,3480.18,2015,Charlotte
2015-10-25,1.61,22648.93,2015,Chicago
2015-10-18,1.79,19818.98,2015,Chicago
2015-10-11,1.69,19520.71,2015,Chicago
2015-10-04,1.78,20398.64,2015,Chicago
2015-10-25,1.56,10526.95,2015,CincinnatiDayton
2015-10-18,1.5,12023.56,2015,CincinnatiDayton
2015-10-11,1.66,9860.75,2015,CincinnatiDayton
2015-10-04,1.54,10231.74,2015,CincinnatiDayton
2015-10-25,1.44,4010.32,2015,Columbus
2015-10-18,1.36,4135.76,2015,Columbus
2015-10-11,1.27,4403.09,2015,Columbus
2015-10-04,1.49,3592.22,2015,Columbus
2015-10-25,1.48,13258.61,2015,DallasFtWorth
2015-10-18,1.39,11010.45,2015,DallasFtWorth
2015-10-11,1.48,10647.39,2015,DallasFtWorth
2015-10-04,1.49,10751.69,2015,DallasFtWorth
2015-10-25,1.27,30032.31,2015,Denver
2015-10-18,1.3,25827.35,2015,Denver
2015-10-11,1.28,24738.5,2015,Denver
2015-10-04,1.25,28692.21,2015,Denver
2015-10-25,1.8,7895.81,2015,Detroit
2015-10-18,1.65,7791.34,2015,Detroit
2015-10-11,1.61,7509.74,2015,Detroit
2015-10-04,1.81,7271.25,2015,Detroit
2015-10-25,1.57,1980.42,2015,GrandRapids
2015-10-18,1.61,2146.0,2015,GrandRapids
2015-10-11,1.74,1653.86,2015,GrandRapids
2015-10-04,1.69,1708.12,2015,GrandRapids
2015-10-25,1.58,77066.63,2015,GreatLakes
2015-10-18,1.6,75238.38,2015,GreatLakes
2015-10-11,1.6,69918.93,2015,GreatLakes
2015-10-04,1.67,70410.49,2015,GreatLakes
2015-10-25,1.79,1446.07,2015,HarrisburgScranton
2015-10-18,1.48,3139.5,2015,HarrisburgScranton
2015-10-11,1.49,2449.56,2015,HarrisburgScranton
2015-10-04,2.02,1188.82,2015,HarrisburgScranton
2015-10-25,1.98,3885.53,2015,HartfordSpringfield
2015-10-18,2.18,2420.25,2015,HartfordSpringfield
2015-10-11,2.27,2819.11,2015,HartfordSpringfield
2015-10-04,2.3,2855.32,2015,HartfordSpringfield
2015-10-25,1.48,11445.39,2015,Houston
2015-10-18,1.48,10652.02,2015,Houston
2015-10-11,1.48,10674.23,2015,Houston
2015-10-04,1.48,10800.6,2015,Houston
2015-10-25,1.62,2147.79,2015,Indianapolis
2015-10-18,1.46,2390.65,2015,Indianapolis
2015-10-11,1.4,2030.12,2015,Indianapolis
2015-10-04,1.53,2167.25,2015,Indianapolis
2015-10-25,1.89,2089.47,2015,Jacksonville
2015-10-18,2.26,2167.37,2015,Jacksonville
2015-10-11,2.11,2605.97,2015,Jacksonville
2015-10-04,2.14,1808.46,2015,Jacksonville
2015-10-25,2.16,4222.62,2015,LasVegas
2015-10-18,2.21,4420.01,2015,LasVegas
2015-10-11,2.22,4355.33,2015,LasVegas
2015-10-04,2.31,4655.07,2015,LasVegas
2015-10-25,1.41,48799.38,2015,LosAngeles
2015-10-18,1.62,33737.71,2015,LosAngeles
2015-10-11,1.72,28062.63,2015,LosAngeles
2015-10-04,1.68,34443.27,2015,LosAngeles
2015-10-25,1.64,1779.45,2015,Louisville
2015-10-18,1.52,1696.6,2015,Louisville
2015-10-11,1.65,1243.4,2015,Louisville
2015-10-04,1.87,1155.28,2015,Louisville
2015-10-25,1.5,1484.89,2015,MiamiFtLauderdale
2015-10-18,1.51,901.53,2015,MiamiFtLauderdale
2015-10-11,1.51,1780.24,2015,MiamiFtLauderdale
2015-10-04,1.5,1584.01,2015,MiamiFtLauderdale
2015-10-25,1.7,55916.99,2015,Midsouth
2015-10-18,1.66,57077.28,2015,Midsouth
2015-10-11,1.53,60162.15,2015,Midsouth
2015-10-04,1.73,53587.09,2015,Midsouth
2015-10-25,1.69,5077.17,2015,Nashville
2015-10-18,1.66,4679.4,2015,Nashville
2015-10-11,1.55,4976.32,2015,Nashville
2015-10-04,1.75,5092.36,2015,Nashville
2015-10-25,1.45,3314.76,2015,NewOrleansMobile
2015-10-18,1.52,3148.46,2015,NewOrleansMobile
2015-10-11,1.54,3133.63,2015,NewOrleansMobile
2015-10-04,1.61,3044.44,2015,NewOrleansMobile
2015-10-25,1.94,15727.43,2015,NewYork
2015-10-18,2.07,12935.87,2015,NewYork
2015-10-11,2.09,12517.38,2015,NewYork
2015-10-04,2.25,15454.59,2015,NewYork
2015-10-25,1.69,56802.46,2015,Northeast
2015-10-18,1.7,51045.02,2015,Northeast
2015-10-11,1.69,55097.44,2015,Northeast
2015-10-04,1.82,53701.26,2015,Northeast
2015-10-25,1.61,7858.07,2015,NorthernNewEngland
2015-10-18,1.63,7919.94,2015,NorthernNewEngland
2015-10-11,1.61,8749.6,2015,NorthernNewEngland
2015-10-04,1.62,9011.35,2015,NorthernNewEngland
2015-10-25,1.85,2905.07,2015,Orlando
2015-10-18,2.18,2804.82,2015,Orlando
2015-10-11,2.05,3285.94,2015,Orlando
2015-10-04,2.11,2990.97,2015,Orlando
2015-10-25,1.86,3254.64,2015,Philadelphia
2015-10-18,1.74,3665.62,2015,Philadelphia
2015-10-11,1.62,4268.78,2015,Philadelphia
2015-10-04,2.15,2709.41,2015,Philadelphia
2015-10-25,1.52,9307.99,2015,PhoenixTucson
2015-10-18,1.84,12357.55,2015,PhoenixTucson
2015-10-11,1.91,6593.87,2015,PhoenixTucson
2015-10-04,1.93,6825.19,2015,PhoenixTucson
2015-10-25,1.47,1973.01,2015,Pittsburgh
2015-10-18,1.45,1329.64,2015,Pittsburgh
2015-10-11,1.45,1366.39,2015,Pittsburgh
2015-10-04,1.19,1849.29,2015,Pittsburgh
2015-10-25,1.64,30717.28,2015,Plains
2015-10-18,1.68,31802.25,2015,Plains
2015-10-11,1.82,28422.94,2015,Plains
2015-10-04,1.76,30507.45,2015,Plains
2015-10-25,1.74,16496.39,2015,Portland
2015-10-18,1.78,17590.21,2015,Portland
2015-10-11,1.68,26547.99,2015,Portland
2015-10-04,1.57,35183.28,2015,Portland
2015-10-25,1.78,5657.77,2015,RaleighGreensboro
2015-10-18,1.73,5627.1,2015,RaleighGreensboro
2015-10-11,1.59,6683.43,2015,RaleighGreensboro
2015-10-04,1.76,5592.18,2015,RaleighGreensboro
2015-10-25,1.66,4174.55,2015,RichmondNorfolk
2015-10-18,1.63,4738.31,2015,RichmondNorfolk
2015-10-11,1.31,5694.0,2015,RichmondNorfolk
2015-10-04,1.68,4466.07,2015,RichmondNorfolk
2015-10-25,1.56,4336.41,2015,Roanoke
2015-10-18,1.58,5199.39,2015,Roanoke
2015-10-11,1.13,8171.34,2015,Roanoke
2015-10-04,1.6,5828.18,2015,Roanoke
2015-10-25,1.86,5859.11,2015,Sacramento
2015-10-18,2.14,5469.71,2015,Sacramento
2015-10-11,2.1,5232.0,2015,Sacramento
2015-10-04,2.01,6005.54,2015,Sacramento
2015-10-25,1.65,9164.19,2015,SanDiego
2015-10-18,1.85,7576.11,2015,SanDiego
2015-10-11,1.82,7472.6,2015,SanDiego
2015-10-04,1.85,8490.07,2015,SanDiego
2015-10-25,1.94,19311.21,2015,SanFrancisco
2015-10-18,2.79,12642.11,2015,SanFrancisco
2015-10-11,2.66,14031.73,2015,SanFrancisco
2015-10-04,2.59,15346.87,2015,SanFrancisco
2015-10-25,1.74,25757.73,2015,Seattle
2015-10-18,1.88,23132.95,2015,Seattle
2015-10-11,1.75,26750.05,2015,Seattle
2015-10-04,1.73,34022.57,2015,Seattle
2015-10-25,1.77,4663.44,2015,SouthCarolina
2015-10-18,1.84,4333.43,2015,SouthCarolina
2015-10-11,1.79,4198.66,2015,SouthCarolina
2015-10-04,1.96,3776.95,2015,SouthCarolina
2015-10-25,1.52,65708.3,2015,SouthCentral
2015-10-18,1.49,60543.94,2015,SouthCentral
2015-10-11,1.51,59217.48,2015,SouthCentral
2015-10-04,1.55,59719.09,2015,SouthCentral
2015-10-25,1.78,29706.6,2015,Southeast
2015-10-18,1.91,29054.81,2015,Southeast
2015-10-11,1.78,33922.49,2015,Southeast
2015-10-04,1.84,31299.72,2015,Southeast
2015-10-25,1.99,1405.75,2015,Spokane
2015-10-18,1.89,1727.27,2015,Spokane
2015-10-11,1.8,2180.46,2015,Spokane
2015-10-04,1.92,2887.52,2015,Spokane
2015-10-25,1.2,6581.8,2015,StLouis
2015-10-18,1.26,7031.45,2015,StLouis
2015-10-11,1.57,4180.11,2015,StLouis
2015-10-04,1.52,5141.68,2015,StLouis
2015-10-25,1.6,1566.33,2015,Syracuse
2015-10-18,1.61,1398.54,2015,Syracuse
2015-10-11,1.57,1599.13,2015,Syracuse
2015-10-04,1.64,1130.91,2015,Syracuse
2015-10-25,1.49,1098.67,2015,Tampa
2015-10-18,1.49,1162.28,2015,Tampa
2015-10-11,1.5,1732.8,2015,Tampa
2015-10-04,1.47,1402.83,2015,Tampa
2015-10-25,1.62,560830.54,2015,TotalUS
2015-10-18,1.71,518034.86,2015,TotalUS
2015-10-11,1.69,519892.67,2015,TotalUS
2015-10-04,1.72,557392.73,2015,TotalUS
2015-10-25,1.59,140994.25,2015,West
2015-10-18,1.69,139473.83,2015,West
2015-10-11,1.66,143146.85,2015,West
2015-10-04,1.61,176416.14,2015,West
2015-10-25,2.0,6447.44,2015,WestTexNewMexico
2015-10-18,2.02,7664.36,2015,WestTexNewMexico
2015-10-11,2.05,7346.43,2015,WestTexNewMexico
2015-10-04,2.01,8059.96,2015,WestTexNewMexico
